@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

ionosphere,1,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.6 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1805,316,35,32,3,0,91.428571,8.571429,0,0.797688,0.074456,0.248633,16.309605,52.339784,32.502297,18.562443,13.939853,0.928637,0.530356,0.398282,27.043568,0.772673,2864.687053,0.75,9,0,0,1,23,0.25,3,1,0.75,0.857143,0.814531,0.938406,0.951149,0.914286,0.164286,0.835714,0.085714,0.924176,0.914286,0.910787,0.814531,0.938406,0.949448,0.897959,0.914286,2.247,0,2.053873,0.000361,54023,101687,14858,97.142857,54.285714,?
ionosphere,1,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.6 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1805,316,35,33,2,0,94.285714,5.714286,0,0.867925,0.047423,0.175769,10.388172,37.001279,32.502297,4.523817,27.97848,0.928637,0.129252,0.799385,29.096107,0.831317,3082.109669,0.833333,10,0,0,1,23,0.166667,2,1,0.833333,0.909091,0.875595,0.996377,0.99359,0.942857,0.109524,0.890476,0.057143,0.947429,0.942857,0.94145,0.875595,0.996377,0.996612,0.933712,0.942857,2.303,0,2.038512,0.000259,54023,101687,14858,100,54.285714,?
ionosphere,1,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.6 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1805,316,35,32,3,0,91.428571,8.571429,0,0.797688,0.098036,0.297338,21.474974,62.592819,32.502297,28.752636,3.74966,0.928637,0.821504,0.107133,25.421124,0.726318,2692.823929,0.75,9,0,0,1,23,0.25,3,1,0.75,0.857143,0.814531,0.855072,0.883272,0.914286,0.164286,0.835714,0.085714,0.924176,0.914286,0.910787,0.814531,0.855072,0.854979,0.897959,0.914286,1.995,0,1.892391,0.000266,54023,101687,14858,91.428571,51.428571,?
ionosphere,1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.6 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1805,315,36,32,4,0,88.888889,11.111111,0,0.750865,0.101157,0.301332,21.942594,62.734985,33.969909,34.928029,-0.95812,0.943609,0.970223,-0.026614,26.264133,0.729559,2787.034269,0.769231,10,0.043478,1,0.956522,22,0.230769,3,0.909091,0.769231,0.833333,0.756759,0.802676,0.856585,0.888889,0.163136,0.836864,0.111111,0.890505,0.888889,0.886574,0.756759,0.802676,0.833822,0.875,0.888889,2.161,0.001,2.062862,0.000456,54023,101378,15167,91.666667,51.388889,?
ionosphere,1,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.6 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1805,316,35,33,2,0,94.285714,5.714286,0,0.873646,0.070961,0.223865,15.30615,46.314313,33.329976,10.426932,22.903044,0.952285,0.297912,0.654373,28.298902,0.80854,3005.970598,0.846154,11,0,0,1,22,0.153846,2,1,0.846154,0.916667,0.880705,0.986014,0.9819,0.942857,0.096703,0.903297,0.057143,0.947619,0.942857,0.941718,0.880705,0.986014,0.987947,0.936594,0.942857,2.389,0,2.291304,0.000388,54023,101687,14858,97.142857,55.714286,?
ionosphere,1,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.6 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1805,316,35,32,3,0,91.428571,8.571429,0,0.813499,0.099184,0.298923,21.393743,61.842732,33.329976,42.796071,-9.466095,0.952285,1.222745,-0.27046,26.164059,0.747545,2779.202986,0.846154,11,0.045455,1,0.954545,21,0.153846,2,0.916667,0.846154,0.88,0.815076,0.902098,0.908249,0.914286,0.113586,0.886414,0.085714,0.914389,0.914286,0.913524,0.815076,0.902098,0.920009,0.906667,0.914286,2.748,0,2.68659,0.000385,54023,101687,14858,91.428571,52.857143,?
ionosphere,1,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.6 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1805,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.089941,0.286549,19.400046,59.282772,33.329976,24.504498,8.825477,0.952285,0.700129,0.252156,26.750978,0.764314,2841.546744,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.93007,0.934473,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.93007,0.942168,0.902868,0.914286,2.646,0.001,2.570266,0.000358,54023,101687,14858,94.285714,55.714286,?
ionosphere,1,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.6 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1805,316,35,33,2,0,94.285714,5.714286,0,0.873646,0.069824,0.215305,15.060827,44.543335,33.329976,10.579397,22.750579,0.952285,0.302268,0.650017,28.431388,0.812325,3020.043544,0.846154,11,0,0,1,22,0.153846,2,1,0.846154,0.916667,0.880705,0.979021,0.975709,0.942857,0.096703,0.903297,0.057143,0.947619,0.942857,0.941718,0.880705,0.979021,0.982556,0.936594,0.942857,2.534,0,2.463701,0.000283,54023,101687,14858,97.142857,58.571429,?
ionosphere,1,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.6 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1805,316,35,32,3,0,91.428571,8.571429,0,0.813499,0.098235,0.286307,21.189156,59.232679,33.329976,16.463913,16.866063,0.952285,0.470398,0.481888,26.248905,0.749969,2788.215538,0.846154,11,0.045455,1,0.954545,21,0.153846,2,0.916667,0.846154,0.88,0.815076,0.968531,0.953113,0.914286,0.113586,0.886414,0.085714,0.914389,0.914286,0.913524,0.815076,0.968531,0.971679,0.906667,0.914286,2.662,0.001,2.601959,0.000387,54023,101687,14858,94.285714,55.714286,?
ionosphere,1,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.6 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1805,316,35,32,3,0,91.428571,8.571429,0,0.797688,0.08531,0.247734,18.687209,52.150573,32.502297,18.346586,14.15571,0.928637,0.524188,0.404449,26.229581,0.749417,2778.46263,0.75,9,0,0,1,23,0.25,3,1,0.75,0.857143,0.814531,0.92029,0.940025,0.914286,0.164286,0.835714,0.085714,0.924176,0.914286,0.910787,0.814531,0.92029,0.922838,0.897959,0.914286,2.678,0,2.596972,0.000389,54023,101687,14858,97.142857,55.714286,?
ionosphere,1,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.6 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1805,316,35,32,3,0,91.428571,8.571429,0,0.797688,0.069144,0.218206,15.14616,45.934709,32.502297,9.82193,22.680367,0.928637,0.280627,0.64801,27.482484,0.785214,2911.180839,0.75,9,0,0,1,23,0.25,3,1,0.75,0.857143,0.814531,0.949275,0.955128,0.914286,0.164286,0.835714,0.085714,0.924176,0.914286,0.910787,0.814531,0.949275,0.960416,0.897959,0.914286,2.709,0.001,2.658413,0.000386,54023,101687,14858,97.142857,54.285714,?
ionosphere,1,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.6 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1805,316,35,33,2,0,94.285714,5.714286,0,0.867925,0.061188,0.234066,13.403391,49.273416,32.502297,12.981252,19.521045,0.928637,0.370893,0.557744,28.043513,0.801243,2970.609901,0.833333,10,0,0,1,23,0.166667,2,1,0.833333,0.909091,0.875595,0.98913,0.981151,0.942857,0.109524,0.890476,0.057143,0.947429,0.942857,0.94145,0.875595,0.98913,0.990009,0.933712,0.942857,2.572,0.001,2.508909,0.000329,54023,101687,14858,97.142857,52.857143,?
ionosphere,1,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.6 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1805,316,35,32,3,0,91.428571,8.571429,0,0.797688,0.089241,0.29204,19.548469,61.477438,32.502297,27.24745,5.254847,0.928637,0.778499,0.150138,25.975402,0.742154,2751.537793,0.75,9,0,0,1,23,0.25,3,1,0.75,0.857143,0.814531,0.898551,0.909967,0.914286,0.164286,0.835714,0.085714,0.924176,0.914286,0.910787,0.814531,0.898551,0.897389,0.897959,0.914286,2.33,0,2.291935,0.000254,54023,101687,14858,91.428571,51.428571,?
ionosphere,1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1805,315,36,32,4,0,88.888889,11.111111,0,0.750865,0.112615,0.310692,24.428107,64.68379,33.969909,35.243201,-1.273292,0.943609,0.978978,-0.035369,25.474144,0.707615,2703.204108,0.769231,10,0.043478,1,0.956522,22,0.230769,3,0.909091,0.769231,0.833333,0.756759,0.819398,0.862226,0.888889,0.163136,0.836864,0.111111,0.890505,0.888889,0.886574,0.756759,0.819398,0.846728,0.875,0.888889,1.884,0.001,1.864115,0.000263,54023,101378,15167,91.666667,52.777778,?
ionosphere,1,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1805,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.105982,0.279221,22.859971,57.766786,33.329976,12.584602,20.745374,0.952285,0.35956,0.592725,25.665772,0.733308,2726.273805,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.979021,0.968178,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.979021,0.980907,0.902868,0.914286,1.957,0,1.942667,0.000254,54023,101687,14858,97.142857,58.571429,?
ionosphere,1,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1805,316,35,30,5,0,85.714286,14.285714,0,0.678899,0.146394,0.358439,31.576935,74.155711,33.329976,51.93225,-18.602274,0.952285,1.483779,-0.531494,22.611223,0.646035,2401.813043,0.692308,9,0.045455,1,0.954545,21,0.307692,4,0.9,0.692308,0.782609,0.691861,0.863636,0.882541,0.857143,0.21029,0.78971,0.142857,0.862286,0.857143,0.852385,0.691861,0.863636,0.856209,0.838113,0.857143,1.946,0,1.928829,0.000264,54023,101687,14858,88.571429,55.714286,?
ionosphere,1,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1805,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.110393,0.288582,23.811428,59.703352,33.329976,19.930746,13.39923,0.952285,0.56945,0.382835,25.346133,0.724175,2692.321092,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.923077,0.919942,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.923077,0.937735,0.902868,0.914286,1.932,0,1.921558,0.00025,54023,101687,14858,94.285714,57.142857,?
ionosphere,1,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1805,316,35,33,2,0,94.285714,5.714286,0,0.873646,0.05335,0.181906,11.507524,37.633721,33.329976,4.745994,28.583982,0.952285,0.1356,0.816685,29.398124,0.839946,3122.732323,0.846154,11,0,0,1,22,0.153846,2,1,0.846154,0.916667,0.880705,1,1,0.942857,0.096703,0.903297,0.057143,0.947619,0.942857,0.941718,0.880705,1,1,0.936594,0.942857,1.942,0,1.927967,0.000243,54023,101687,14858,100,55.714286,?
ionosphere,1,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1805,316,35,33,2,0,94.285714,5.714286,0,0.877622,0.088762,0.260486,19.145825,53.890649,33.329976,23.665654,9.664321,0.952285,0.676162,0.276123,26.954496,0.770128,2863.164887,0.923077,12,0.045455,1,0.954545,21,0.076923,1,0.923077,0.923077,0.923077,0.877622,0.923077,0.946572,0.942857,0.065235,0.934765,0.057143,0.942857,0.942857,0.942857,0.877622,0.923077,0.91518,0.938811,0.942857,1.943,0,1.923036,0.000255,54023,101687,14858,94.285714,55.714286,?
ionosphere,1,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,31,4,0,88.571429,11.428571,0,0.746377,0.126959,0.313372,27.810502,65.968133,32.502297,30.674854,1.827442,0.928637,0.876424,0.052213,23.333566,0.666673,2471.691852,0.833333,10,0.086957,2,0.913043,21,0.166667,2,0.833333,0.833333,0.833333,0.746377,0.876812,0.895916,0.885714,0.139337,0.860663,0.114286,0.885714,0.885714,0.885714,0.746377,0.876812,0.890688,0.873188,0.885714,1.919,0,1.904666,0.000236,54023,101687,14858,94.285714,58.571429,?
ionosphere,1,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,32,3,0,91.428571,8.571429,0,0.797688,0.088972,0.27558,19.489332,58.012464,32.502297,17.705388,14.796908,0.928637,0.505868,0.422769,25.996142,0.742747,2753.734755,0.75,9,0,0,1,23,0.25,3,1,0.75,0.857143,0.814531,0.974638,0.96267,0.914286,0.164286,0.835714,0.085714,0.924176,0.914286,0.910787,0.814531,0.974638,0.978447,0.897959,0.914286,1.915,0,1.906028,0.00024,54023,101687,14858,94.285714,52.857143,?
ionosphere,1,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,33,2,0,94.285714,5.714286,0,0.867925,0.050717,0.204756,11.109571,43.103402,32.502297,8.793757,23.70854,0.928637,0.25125,0.677387,28.680115,0.819432,3038.044261,0.833333,10,0,0,1,23,0.166667,2,1,0.833333,0.909091,0.875595,0.992754,0.988095,0.942857,0.109524,0.890476,0.057143,0.947429,0.942857,0.94145,0.875595,0.992754,0.993486,0.933712,0.942857,1.957,0,1.94188,0.000273,54023,101687,14858,97.142857,52.857143,?
ionosphere,1,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,32,3,0,91.428571,8.571429,0,0.797688,0.087762,0.291951,19.224441,61.458869,32.502297,33.035669,-0.533372,0.928637,0.943876,-0.015239,26.052618,0.744361,2759.717117,0.75,9,0,0,1,23,0.25,3,1,0.75,0.857143,0.814531,0.858696,0.889585,0.914286,0.164286,0.835714,0.085714,0.924176,0.914286,0.910787,0.814531,0.858696,0.858191,0.897959,0.914286,1.975,0,1.965552,0.000257,54023,101687,14858,91.428571,50,?
ionosphere,1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,315,36,33,3,0,91.666667,8.333333,0,0.809859,0.101098,0.295039,21.929853,61.42493,33.969909,28.009316,5.960593,0.943609,0.778037,0.165572,26.506048,0.736279,2812.705199,0.769231,10,0,0,1,23,0.230769,3,1,0.769231,0.869565,0.824908,0.849498,0.879084,0.916667,0.147436,0.852564,0.083333,0.926282,0.916667,0.913783,0.824908,0.849498,0.868405,0.90417,0.916667,1.929,0,1.913737,0.000403,54023,101378,15167,91.666667,52.777778,?
ionosphere,1,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.088625,0.267155,19.116149,55.270347,33.329976,16.333353,16.996623,0.952285,0.466667,0.485618,26.790476,0.765442,2845.742291,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.961538,0.964744,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.961538,0.968874,0.902868,0.914286,1.95,0,1.93848,0.000246,54023,101687,14858,97.142857,54.285714,?
ionosphere,1,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,31,4,0,88.571429,11.428571,0,0.747292,0.123324,0.333168,26.600671,68.927623,33.329976,34.761319,-1.431343,0.952285,0.993181,-0.040896,24.339152,0.695404,2585.357444,0.769231,10,0.045455,1,0.954545,21,0.230769,3,0.909091,0.769231,0.833333,0.75333,0.923077,0.909266,0.885714,0.161938,0.838062,0.114286,0.887662,0.885714,0.883437,0.75333,0.923077,0.935772,0.873188,0.885714,1.969,0,1.955762,0.000245,54023,101687,14858,91.428571,54.285714,?
ionosphere,1,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.09498,0.294842,20.487008,60.998443,33.329976,30.899678,2.430298,0.952285,0.882848,0.069437,26.45022,0.755721,2809.599658,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.881119,0.895897,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.881119,0.900005,0.902868,0.914286,1.919,0.001,1.909879,0.000325,54023,101687,14858,91.428571,51.428571,?
ionosphere,1,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,34,1,0,97.142857,2.857143,0,0.937833,0.058892,0.184072,12.702827,38.081756,33.329976,7.057773,26.272202,0.952285,0.201651,0.750634,29.464181,0.841834,3129.749048,0.923077,12,0,0,1,22,0.076923,1,1,0.923077,0.96,0.939651,0.986014,0.9819,0.971429,0.048352,0.951648,0.028571,0.972671,0.971429,0.971175,0.939651,0.986014,0.987947,0.968889,0.971429,1.939,0,1.929486,0.000249,54023,101687,14858,97.142857,58.571429,?
ionosphere,1,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,31,4,0,88.571429,11.428571,0,0.755245,0.078157,0.235109,16.858366,48.640502,33.329976,13.485432,19.844544,0.952285,0.385298,0.566987,27.465582,0.784731,2917.45358,0.846154,11,0.090909,2,0.909091,20,0.153846,2,0.846154,0.846154,0.846154,0.755245,0.982517,0.972344,0.885714,0.13047,0.86953,0.114286,0.885714,0.885714,0.885714,0.755245,0.982517,0.983815,0.877622,0.885714,1.95,0,1.938585,0.000332,54023,101687,14858,97.142857,54.285714,?
ionosphere,1,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,32,3,0,91.428571,8.571429,0,0.805915,0.086277,0.267891,18.899195,56.393918,32.502297,30.392037,2.11026,0.928637,0.868344,0.060293,26.180686,0.74802,2773.283218,0.833333,10,0.043478,1,0.956522,22,0.166667,2,0.909091,0.833333,0.869565,0.807607,0.891304,0.908234,0.914286,0.124431,0.875569,0.085714,0.914069,0.914286,0.913334,0.807607,0.891304,0.906718,0.902868,0.914286,1.97,0,1.958136,0.000268,54023,101687,14858,94.285714,54.285714,?
ionosphere,1,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,32,3,0,91.428571,8.571429,0,0.797688,0.086997,0.256846,19.056742,54.068763,32.502297,12.893257,19.60904,0.928637,0.368379,0.560258,26.144135,0.746975,2769.411399,0.75,9,0,0,1,23,0.25,3,1,0.75,0.857143,0.814531,0.931159,0.943056,0.914286,0.164286,0.835714,0.085714,0.924176,0.914286,0.910787,0.814531,0.931159,0.941496,0.897959,0.914286,1.946,0,1.936121,0.000275,54023,101687,14858,97.142857,54.285714,?
ionosphere,1,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,32,3,0,91.428571,8.571429,0,0.797688,0.079684,0.26032,17.454902,54.800081,32.502297,11.991151,20.511146,0.928637,0.342604,0.586033,26.519621,0.757703,2809.18612,0.75,9,0,0,1,23,0.25,3,1,0.75,0.857143,0.814531,0.992754,0.988095,0.914286,0.164286,0.835714,0.085714,0.924176,0.914286,0.910787,0.814531,0.992754,0.993486,0.897959,0.914286,1.946,0,1.936126,0.000323,54023,101687,14858,97.142857,52.857143,?
ionosphere,1,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,32,3,0,91.428571,8.571429,0,0.797688,0.089775,0.292206,19.665307,61.512473,32.502297,27.136894,5.365403,0.928637,0.77534,0.153297,25.948886,0.741397,2748.728996,0.75,9,0,0,1,23,0.25,3,1,0.75,0.857143,0.814531,0.869565,0.876526,0.914286,0.164286,0.835714,0.085714,0.924176,0.914286,0.910787,0.814531,0.869565,0.898357,0.897959,0.914286,1.94,0.001,1.92997,0.000315,54023,101687,14858,91.428571,51.428571,?
ionosphere,1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,315,36,33,3,0,91.666667,8.333333,0,0.809859,0.103582,0.293169,22.468774,61.035637,33.969909,25.165765,8.804144,0.943609,0.699049,0.24456,26.289931,0.730276,2789.771748,0.769231,10,0,0,1,23,0.230769,3,1,0.769231,0.869565,0.824908,0.882943,0.899216,0.916667,0.147436,0.852564,0.083333,0.926282,0.916667,0.913783,0.824908,0.882943,0.891781,0.90417,0.916667,1.923,0.001,1.891297,0.000374,54023,101378,15167,94.444444,55.555556,?
ionosphere,1,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,31,4,0,88.571429,11.428571,0,0.738806,0.110131,0.311928,23.754912,64.533362,33.329976,20.331029,12.998946,0.952285,0.580887,0.371398,25.12041,0.717726,2668.344291,0.692308,9,0,0,1,22,0.307692,4,1,0.692308,0.818182,0.765375,0.993007,0.989744,0.885714,0.193407,0.806593,0.114286,0.903297,0.885714,0.880087,0.765375,0.993007,0.99365,0.867424,0.885714,1.948,0,1.929267,0.000336,54023,101687,14858,91.428571,52.857143,?
ionosphere,1,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,31,4,0,88.571429,11.428571,0,0.755245,0.107646,0.313898,23.219089,64.940788,33.329976,44.017073,-10.687097,0.952285,1.257631,-0.305346,25.280109,0.722289,2685.307901,0.846154,11,0.090909,2,0.909091,20,0.153846,2,0.846154,0.846154,0.846154,0.755245,0.895105,0.907928,0.885714,0.13047,0.86953,0.114286,0.885714,0.885714,0.885714,0.755245,0.895105,0.878562,0.877622,0.885714,1.938,0,1.92291,0.000252,54023,101687,14858,91.428571,51.428571,?
ionosphere,1,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.090737,0.27574,19.571858,57.046457,33.329976,17.803994,15.525982,0.952285,0.508686,0.443599,26.713354,0.763239,2837.550326,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.968531,0.959402,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.968531,0.973233,0.902868,0.914286,1.955,0,1.941944,0.000249,54023,101687,14858,94.285714,54.285714,?
ionosphere,1,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,34,1,0,97.142857,2.857143,0,0.937833,0.041087,0.17018,8.862278,35.207779,33.329976,8.299852,25.030124,0.952285,0.237139,0.715146,30.559542,0.87313,3246.100674,0.923077,12,0,0,1,22,0.076923,1,1,0.923077,0.96,0.939651,0.947552,0.958791,0.971429,0.048352,0.951648,0.028571,0.972671,0.971429,0.971175,0.939651,0.947552,0.955653,0.968889,0.971429,1.946,0,1.935166,0.000247,54023,101687,14858,97.142857,52.857143,?
ionosphere,1,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,32,3,0,91.428571,8.571429,0,0.819277,0.094095,0.294659,20.296124,60.960649,33.329976,32.313847,1.016128,0.952285,0.923253,0.029032,26.504101,0.75726,2815.323006,0.923077,12,0.090909,2,0.909091,20,0.076923,1,0.857143,0.923077,0.888889,0.820768,0.926573,0.921283,0.914286,0.082118,0.917882,0.085714,0.917007,0.914286,0.914876,0.820768,0.926573,0.9354,0.909561,0.914286,1.925,0,1.914201,0.000386,54023,101687,14858,91.428571,52.857143,?
ionosphere,1,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,30,5,0,85.714286,14.285714,0,0.676525,0.121648,0.316365,26.647261,66.598203,32.502297,22.884712,9.617584,0.928637,0.653849,0.274788,23.354181,0.667262,2473.875482,0.75,9,0.086957,2,0.913043,21,0.25,3,0.818182,0.75,0.782609,0.677945,0.923913,0.910732,0.857143,0.194099,0.805901,0.142857,0.855519,0.857143,0.855557,0.677945,0.923913,0.94056,0.838113,0.857143,1.917,0.001,1.90742,0.000283,54023,101687,14858,94.285714,54.285714,?
ionosphere,1,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,31,4,0,88.571429,11.428571,0,0.724409,0.10865,0.311283,23.799856,65.528337,32.502297,22.284204,10.218093,0.928637,0.636692,0.291946,24.364468,0.696128,2580.893847,0.666667,8,0,0,1,23,0.333333,4,1,0.666667,0.8,0.753592,0.981884,0.970513,0.885714,0.219048,0.780952,0.114286,0.902646,0.885714,0.878857,0.753592,0.981884,0.983925,0.86,0.885714,1.908,0.001,1.896003,0.000262,54023,101687,14858,94.285714,54.285714,?
ionosphere,1,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20141103.1806,316,35,34,1,0,97.142857,2.857143,0,0.935305,0.036579,0.163174,8.01274,34.349772,32.502297,5.040383,27.461914,0.928637,0.144011,0.784626,29.973074,0.856374,3175.005513,0.916667,11,0,0,1,23,0.083333,1,1,0.916667,0.956522,0.937268,0.996377,0.99359,0.971429,0.054762,0.945238,0.028571,0.972619,0.971429,0.971111,0.937268,0.996377,0.996612,0.967623,0.971429,1.914,0,1.903878,0.000242,54023,101687,14858,97.142857,51.428571,?
